label,text
spam,"Tebrikler! Akıllı Telefon kazandınız, hemen tıklayın!"
ham,Spor Bursu bursu başvuruları 11/22/2024 tarihinde başlayacaktır.
ham,"Sayın Değerli öğrenciler, 10/23/2024 tarihli teknik gezi hakkında bilgilendirme."
spam,Günde 9000 TL kazanç! Öğrenciler için part-time iş!
ham,"Sevgili öğrenciler, Programlama dersi ödevini teslim aldım, teşekkürler."
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
ham,Tıp bölümü workshop tarihi 2/25/2024 olarak güncellenmiştir.
ham,"Sevgili öğrenciler, Fizik dersi ödevini teslim aldım, teşekkürler."
spam,ACIL! Burs Belgesi için son 72 saat!
ham,"Öğrencilerimiz, Algoritma dersi ödevini teslim aldım, teşekkürler."
ham,İİBF Fakültesi 08/08/2024 tarihli ders programı güncellenmiştir.
spam,Günde 7000 TL kazanç! Öğrenciler için part-time iş!
spam,Günde 7000 TL kazanç! Öğrenciler için part-time iş!
spam,ACIL! Burs Belgesi için son 24 saat!
ham,İİBF bölümü konferans tarihi 3/19/2024 olarak güncellenmiştir.
spam,BAUN öğrencilerine özel %60 indirim fırsatı!
spam,DİKKAT! 6000 TL ödülünüzü almak için tıklayın!
ham,Öğrenci kulübü workshop etkinliği 7/21/2024 tarihinde C Blok gerçekleşecektir.
ham,11/5/2024 tarihli Quiz sınavı A Blok yapılacaktır.
spam,ÖNEMLİ: E-posta hesabınız güncelleme gerekiyor!
spam,ÖNEMLİ: OBS hesabınız güncelleme gerekiyor!
ham,12/5/2024 tarihli Senato toplantısı Kongre Merkezi yapılacaktır.
spam,"Tebrikler! Tablet kazandınız, hemen tıklayın!"
ham,Öğrenci kulübü konferans etkinliği 9/26/2024 tarihinde A Blok gerçekleşecektir.
spam,ACIL! Transkript için son 48 saat!
spam,DİKKAT! 2000 TL ödülünüzü almak için tıklayın!
spam,DİKKAT! 8000 TL ödülünüzü almak için tıklayın!
ham,"Sevgili öğrenciler, Kimya dersi ödevini teslim aldım, teşekkürler."
ham,"Sayın Öğrencilerimiz, 9/26/2024 tarihli seminer hakkında bilgilendirme."
ham,Mühendislik bölümü teknik gezi tarihi 06/07/2024 olarak güncellenmiştir.
spam,Sınavsız Doktora fırsatı! Hemen başvurun!
spam,Yemek hizmetinde büyük indirim! Kaçırmayın!
ham,"Sevgili öğrenciler, Programlama dersi ödevini teslim aldım, teşekkürler."
spam,Günde 5000 TL kazanç! Öğrenciler için part-time iş!
spam,DİKKAT! 5000 TL ödülünüzü almak için tıklayın!
spam,Yemek hizmetinde büyük indirim! Kaçırmayın!
spam,BAUN öğrencilerine özel %60 indirim fırsatı!
spam,ACIL! Kimlik için son 48 saat!
spam,DİKKAT! 1000 TL ödülünüzü almak için tıklayın!
ham,"Değerli öğrencilerimiz, Merkez Kampüs seminer ertelenmiştir."
spam,BAUN öğrencilerine özel %60 indirim fırsatı!
spam,BAUN öğrencilerine özel %50 indirim fırsatı!
ham,Eğitim bölümü oryantasyon tarihi 07/04/2024 olarak güncellenmiştir.
ham,08/01/2024 tarihli Fakülte Kurulu toplantısı Merkez Kampüs yapılacaktır.
ham,Tıp bölümü teknik gezi tarihi 8/21/2024 olarak güncellenmiştir.
ham,"Değerli öğrencilerimiz, Merkez Kampüs teknik gezi ertelenmiştir."
ham,İhtiyaç Bursu bursu başvuruları 1/23/2024 tarihinde başlayacaktır.
spam,ÖNEMLİ: Öğrenci hesabınız aktivasyon gerekiyor!
ham,"Sayın Öğrencilerimiz, 7/27/2024 tarihli seminer hakkında bilgilendirme."
ham,"Sayın Sayın öğrencilerimiz, 8/24/2024 tarihli seminer hakkında bilgilendirme."
spam,DİKKAT! 1000 TL ödülünüzü almak için tıklayın!
spam,Sınavsız Yüksek Lisans fırsatı! Hemen başvurun!
spam,BAUN öğrencilerine özel %30 indirim fırsatı!
ham,05/03/2024 tarihli Quiz sınavı Merkez Kampüs yapılacaktır.
ham,8/19/2024 tarihli Bölüm Kurulu toplantısı Merkez Kampüs yapılacaktır.
ham,08/06/2024 tarihli Ödev Sunumu sınavı Çağış Kampüsü yapılacaktır.
spam,BAUN öğrencilerine özel %60 indirim fırsatı!
ham,6/18/2024 tarihli Vize sınavı B Blok yapılacaktır.
spam,Sınavsız Diploma fırsatı! Hemen başvurun!
ham,"Sayın Sayın öğrencilerimiz, 01/07/2024 tarihli teknik gezi hakkında bilgilendirme."
ham,1/16/2024 tarihli Yönetim Kurulu toplantısı B Blok yapılacaktır.
ham,"Sevgili öğrenciler, Programlama dersi ödevini teslim aldım, teşekkürler."
spam,BAUN öğrencilerine özel Bilgisayar kampanyası! %20 indirim!
spam,ÖNEMLİ: E-posta hesabınız yenileme gerekiyor!
spam,ACIL! Diploma için son 48 saat!
spam,"Tebrikler! Hediye Çeki kazandınız, hemen tıklayın!"
ham,İhtiyaç Bursu bursu başvuruları 01/09/2024 tarihinde başlayacaktır.
ham,"Değerli öğrencilerimiz, Merkez Kampüs mezuniyet töreni ertelenmiştir."
spam,ÖNEMLİ: E-posta hesabınız doğrulama gerekiyor!
ham,BAUN Matematik semineri 8/14/2024 tarihinde B Blok gerçekleşecektir.
spam,Günde 3000 TL kazanç! Öğrenciler için part-time iş!
spam,Günde 7000 TL kazanç! Öğrenciler için part-time iş!
ham,1/19/2024 tarihli Quiz sınavı Kongre Merkezi yapılacaktır.
ham,"Değerli öğrencilerimiz, Kongre Merkezi mezuniyet töreni ertelenmiştir."
ham,Öğrenci kulübü workshop etkinliği 8/10/2024 tarihinde A Blok gerçekleşecektir.
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,Günde 3000 TL kazanç! Öğrenciler için part-time iş!
spam,Yemek hizmetinde büyük indirim! Kaçırmayın!
spam,Sınavsız Yüksek Lisans fırsatı! Hemen başvurun!
spam,Ulaşım hizmetinde büyük indirim! Kaçırmayın!
spam,BAUN öğrencilerine özel %90 indirim fırsatı!
spam,"Tebrikler! Akıllı Telefon kazandınız, hemen tıklayın!"
ham,Başarı Bursu bursu başvuruları 11/11/2024 tarihinde başlayacaktır.
ham,BAUN Makine Mühendisliği semineri 11/17/2024 tarihinde Kongre Merkezi gerçekleşecektir.
spam,"Tebrikler! Tablet kazandınız, hemen tıklayın!"
spam,BAUN öğrencilerine özel Yazıcı kampanyası! %80 indirim!
spam,DİKKAT! 8000 TL ödülünüzü almak için tıklayın!
spam,ÖNEMLİ: E-posta hesabınız aktivasyon gerekiyor!
ham,2/27/2024 tarihli Öğrenci Temsilciliği toplantısı B Blok yapılacaktır.
spam,Günde 2000 TL kazanç! Öğrenciler için part-time iş!
ham,5/28/2024 tarihli Yönetim Kurulu toplantısı Merkez Kampüs yapılacaktır.
ham,"Sayın Sayın öğrencilerimiz, 9/24/2024 tarihli workshop hakkında bilgilendirme."
spam,BAUN öğrencilerine özel %10 indirim fırsatı!
ham,Mühendislik bölümü oryantasyon tarihi 3/14/2024 olarak güncellenmiştir.
ham,10/22/2024 tarihli Vize sınavı Çağış Kampüsü yapılacaktır.
ham,Fen-Edebiyat bölümü oryantasyon tarihi 04/02/2024 olarak güncellenmiştir.
ham,Öğrenci kulübü teknik gezi etkinliği 8/15/2024 tarihinde B Blok gerçekleşecektir.
ham,"Sayın Öğrencilerimiz, 08/01/2024 tarihli oryantasyon hakkında bilgilendirme."
ham,Tıp Fakültesi 09/08/2024 tarihli ders programı güncellenmiştir.
ham,"Sayın Öğrencilerimiz, 5/27/2024 tarihli oryantasyon hakkında bilgilendirme."
spam,BAUN öğrencilerine özel %20 indirim fırsatı!
spam,DİKKAT! 9000 TL ödülünüzü almak için tıklayın!
ham,BAUN İşletme semineri 2/27/2024 tarihinde Merkez Kampüs gerçekleşecektir.
ham,"Değerli öğrencilerimiz, Kongre Merkezi oryantasyon ertelenmiştir."
ham,Öğrenci kulübü teknik gezi etkinliği 1/12/2024 tarihinde Çağış Kampüsü gerçekleşecektir.
ham,2/17/2024 tarihli Ödev Sunumu sınavı C Blok yapılacaktır.
ham,İİBF bölümü mezuniyet töreni tarihi 1/26/2024 olarak güncellenmiştir.
ham,5/25/2024 tarihli Yönetim Kurulu toplantısı A Blok yapılacaktır.
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,Günde 2000 TL kazanç! Öğrenciler için part-time iş!
spam,Yurt hizmetinde büyük indirim! Kaçırmayın!
ham,"Sevgili öğrenciler, Veri Yapıları dersi ödevini teslim aldım, teşekkürler."
ham,Öğrenci kulübü teknik gezi etkinliği 4/24/2024 tarihinde A Blok gerçekleşecektir.
ham,"Değerli öğrencilerimiz, C Blok seminer ertelenmiştir."
ham,5/23/2024 tarihli Final sınavı C Blok yapılacaktır.
spam,Sınavsız Yüksek Lisans fırsatı! Hemen başvurun!
ham,8/16/2024 tarihli Final sınavı B Blok yapılacaktır.
spam,ACIL! Kimlik için son 24 saat!
spam,ACIL! Diploma için son 48 saat!
ham,12/28/2024 tarihli Quiz sınavı C Blok yapılacaktır.
spam,Ulaşım hizmetinde büyük indirim! Kaçırmayın!
ham,Mimarlık bölümü oryantasyon tarihi 6/22/2024 olarak güncellenmiştir.
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
ham,Tıp Fakültesi 4/20/2024 tarihli ders programı güncellenmiştir.
spam,Ulaşım hizmetinde büyük indirim! Kaçırmayın!
ham,Mimarlık bölümü seminer tarihi 12/3/2024 olarak güncellenmiştir.
spam,ÖNEMLİ: Kütüphane hesabınız aktivasyon gerekiyor!
ham,"Sayın Değerli öğrenciler, 10/10/2024 tarihli seminer hakkında bilgilendirme."
ham,Mimarlık bölümü oryantasyon tarihi 12/18/2024 olarak güncellenmiştir.
spam,BAUN öğrencilerine özel %80 indirim fırsatı!
spam,Günde 3000 TL kazanç! Öğrenciler için part-time iş!
spam,BAUN öğrencilerine özel Yazıcı kampanyası! %10 indirim!
spam,DİKKAT! 1000 TL ödülünüzü almak için tıklayın!
ham,TÜBİTAK Bursu bursu başvuruları 03/02/2024 tarihinde başlayacaktır.
ham,Mühendislik bölümü seminer tarihi 5/21/2024 olarak güncellenmiştir.
ham,Tıp bölümü workshop tarihi 01/05/2024 olarak güncellenmiştir.
ham,1/22/2024 tarihli Ödev Sunumu sınavı B Blok yapılacaktır.
ham,Mühendislik Fakültesi 11/20/2024 tarihli ders programı güncellenmiştir.
spam,ACIL! Öğrenci Belgesi için son 72 saat!
ham,Mühendislik bölümü teknik gezi tarihi 1/21/2024 olarak güncellenmiştir.
spam,ACIL! Transkript için son 72 saat!
spam,"Tebrikler! Akıllı Telefon kazandınız, hemen tıklayın!"
ham,Sanat Bursu bursu başvuruları 10/24/2024 tarihinde başlayacaktır.
spam,Kırtasiye hizmetinde büyük indirim! Kaçırmayın!
ham,Öğrenci kulübü seminer etkinliği 08/09/2024 tarihinde B Blok gerçekleşecektir.
ham,Başarı Bursu bursu başvuruları 03/02/2024 tarihinde başlayacaktır.
ham,Fen-Edebiyat bölümü konferans tarihi 12/11/2024 olarak güncellenmiştir.
ham,"Değerli öğrenciler, Algoritma dersi ödevini teslim aldım, teşekkürler."
spam,Günde 1000 TL kazanç! Öğrenciler için part-time iş!
ham,"Değerli öğrencilerimiz, Merkez Kampüs teknik gezi ertelenmiştir."
spam,BAUN öğrencilerine özel %30 indirim fırsatı!
spam,Kırtasiye hizmetinde büyük indirim! Kaçırmayın!
spam,ACIL! Burs Belgesi için son 24 saat!
spam,Sınavsız Yüksek Lisans fırsatı! Hemen başvurun!
spam,Ulaşım hizmetinde büyük indirim! Kaçırmayın!
ham,"Sayın Değerli öğrenciler, 01/06/2024 tarihli oryantasyon hakkında bilgilendirme."
spam,Sınavsız Sertifika fırsatı! Hemen başvurun!
spam,Sınavsız Doktora fırsatı! Hemen başvurun!
ham,03/01/2024 tarihli Bölüm Kurulu toplantısı A Blok yapılacaktır.
spam,ÖNEMLİ: Kütüphane hesabınız doğrulama gerekiyor!
spam,ACIL! Burs Belgesi için son 24 saat!
ham,5/17/2024 tarihli Final sınavı A Blok yapılacaktır.
ham,04/03/2024 tarihli Öğrenci Temsilciliği toplantısı B Blok yapılacaktır.
ham,"Değerli öğrencilerimiz, Çağış Kampüsü konferans ertelenmiştir."
ham,"Değerli öğrencilerimiz, B Blok oryantasyon ertelenmiştir."
ham,Öğrenci kulübü mezuniyet töreni etkinliği 11/19/2024 tarihinde Merkez Kampüs gerçekleşecektir.
ham,Fen-Edebiyat bölümü oryantasyon tarihi 2/15/2024 olarak güncellenmiştir.
ham,1/10/2024 tarihli Senato toplantısı A Blok yapılacaktır.
ham,BAUN Bilgisayar Mühendisliği semineri 11/20/2024 tarihinde A Blok gerçekleşecektir.
ham,BAUN Elektrik-Elektronik semineri 04/07/2024 tarihinde Kongre Merkezi gerçekleşecektir.
ham,1/22/2024 tarihli Fakülte Kurulu toplantısı A Blok yapılacaktır.
spam,Sınavsız Sertifika fırsatı! Hemen başvurun!
spam,BAUN öğrencilerine özel Bilgisayar kampanyası! %80 indirim!
spam,Günde 7000 TL kazanç! Öğrenciler için part-time iş!
ham,Sanat Bursu bursu başvuruları 5/27/2024 tarihinde başlayacaktır.
ham,Tıp Fakültesi 8/21/2024 tarihli ders programı güncellenmiştir.
spam,DİKKAT! 4000 TL ödülünüzü almak için tıklayın!
ham,Öğrenci kulübü teknik gezi etkinliği 6/18/2024 tarihinde Kongre Merkezi gerçekleşecektir.
ham,"Değerli öğrenciler, Algoritma dersi ödevini teslim aldım, teşekkürler."
ham,"Değerli öğrenciler, Veri Yapıları dersi ödevini teslim aldım, teşekkürler."
ham,"Sayın Öğrencilerimiz, 12/28/2024 tarihli teknik gezi hakkında bilgilendirme."
spam,DİKKAT! 2000 TL ödülünüzü almak için tıklayın!
spam,BAUN öğrencilerine özel Tablet kampanyası! %10 indirim!
ham,2/27/2024 tarihli Yönetim Kurulu toplantısı B Blok yapılacaktır.
ham,12/6/2024 tarihli Bölüm Kurulu toplantısı Kongre Merkezi yapılacaktır.
ham,"Değerli öğrencilerimiz, Kongre Merkezi mezuniyet töreni ertelenmiştir."
spam,DİKKAT! 7000 TL ödülünüzü almak için tıklayın!
ham,"Sayın öğrencilerimiz, Veri Yapıları dersi ödevini teslim aldım, teşekkürler."
ham,Mimarlık bölümü oryantasyon tarihi 11/19/2024 olarak güncellenmiştir.
spam,Yurt hizmetinde büyük indirim! Kaçırmayın!
ham,Fen-Edebiyat Fakültesi 01/06/2024 tarihli ders programı güncellenmiştir.
spam,Yemek hizmetinde büyük indirim! Kaçırmayın!
spam,ÖNEMLİ: Kütüphane hesabınız yenileme gerekiyor!
ham,Eğitim Fakültesi 6/21/2024 tarihli ders programı güncellenmiştir.
ham,7/18/2024 tarihli Quiz sınavı C Blok yapılacaktır.
ham,"Değerli öğrencilerimiz, Kongre Merkezi teknik gezi ertelenmiştir."
spam,ACIL! Transkript için son 24 saat!
ham,Mühendislik bölümü mezuniyet töreni tarihi 5/28/2024 olarak güncellenmiştir.
ham,Öğrenci kulübü teknik gezi etkinliği 10/9/2024 tarihinde Merkez Kampüs gerçekleşecektir.
spam,Günde 6000 TL kazanç! Öğrenciler için part-time iş!
spam,BAUN öğrencilerine özel Bilgisayar kampanyası! %30 indirim!
spam,BAUN öğrencilerine özel %50 indirim fırsatı!
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,ÖNEMLİ: Kütüphane hesabınız güncelleme gerekiyor!
spam,Sınavsız Diploma fırsatı! Hemen başvurun!
ham,İİBF bölümü seminer tarihi 01/06/2024 olarak güncellenmiştir.
ham,12/6/2024 tarihli Yönetim Kurulu toplantısı Çağış Kampüsü yapılacaktır.
spam,Günde 9000 TL kazanç! Öğrenciler için part-time iş!
spam,"Tebrikler! Tablet kazandınız, hemen tıklayın!"
spam,BAUN öğrencilerine özel Tablet kampanyası! %30 indirim!
spam,ACIL! Kimlik için son 72 saat!
ham,"Değerli öğrencilerimiz, A Blok workshop ertelenmiştir."
spam,ÖNEMLİ: Öğrenci hesabınız aktivasyon gerekiyor!
spam,ÖNEMLİ: Öğrenci hesabınız aktivasyon gerekiyor!
spam,Sınavsız Diploma fırsatı! Hemen başvurun!
spam,ÖNEMLİ: Öğrenci hesabınız güncelleme gerekiyor!
ham,"Sayın Değerli öğrenciler, 03/09/2024 tarihli seminer hakkında bilgilendirme."
ham,"Sevgili öğrenciler, Programlama dersi ödevini teslim aldım, teşekkürler."
spam,DİKKAT! 5000 TL ödülünüzü almak için tıklayın!
spam,Günde 7000 TL kazanç! Öğrenciler için part-time iş!
ham,"Değerli öğrencilerimiz, Kongre Merkezi workshop ertelenmiştir."
spam,ÖNEMLİ: Kütüphane hesabınız yenileme gerekiyor!
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
ham,"Sayın Sayın öğrencilerimiz, 4/23/2024 tarihli mezuniyet töreni hakkında bilgilendirme."
spam,Yemek hizmetinde büyük indirim! Kaçırmayın!
spam,DİKKAT! 8000 TL ödülünüzü almak için tıklayın!
spam,ÖNEMLİ: Kütüphane hesabınız aktivasyon gerekiyor!
ham,"Değerli öğrencilerimiz, B Blok seminer ertelenmiştir."
ham,Spor Bursu bursu başvuruları 8/28/2024 tarihinde başlayacaktır.
ham,"Sayın öğrencilerimiz, Kimya dersi ödevini teslim aldım, teşekkürler."
ham,Tıp Fakültesi 1/17/2024 tarihli ders programı güncellenmiştir.
spam,BAUN öğrencilerine özel %50 indirim fırsatı!
ham,Öğrenci kulübü konferans etkinliği 3/14/2024 tarihinde A Blok gerçekleşecektir.
ham,Öğrenci kulübü workshop etkinliği 7/17/2024 tarihinde Çağış Kampüsü gerçekleşecektir.
spam,DİKKAT! 7000 TL ödülünüzü almak için tıklayın!
spam,ACIL! Kimlik için son 48 saat!
spam,ACIL! Burs Belgesi için son 24 saat!
ham,BAUN İşletme semineri 4/23/2024 tarihinde C Blok gerçekleşecektir.
spam,ACIL! Burs Belgesi için son 72 saat!
spam,ACIL! Burs Belgesi için son 24 saat!
ham,Fen-Edebiyat bölümü oryantasyon tarihi 4/18/2024 olarak güncellenmiştir.
spam,BAUN öğrencilerine özel Tablet kampanyası! %20 indirim!
spam,Sınavsız Doktora fırsatı! Hemen başvurun!
ham,6/12/2024 tarihli Vize sınavı Merkez Kampüs yapılacaktır.
ham,"Sayın Sevgili öğrenciler, 07/09/2024 tarihli oryantasyon hakkında bilgilendirme."
ham,Öğrenci kulübü teknik gezi etkinliği 11/11/2024 tarihinde Kongre Merkezi gerçekleşecektir.
spam,ÖNEMLİ: OBS hesabınız aktivasyon gerekiyor!
ham,BAUN Matematik semineri 12/7/2024 tarihinde C Blok gerçekleşecektir.
ham,2/28/2024 tarihli Final sınavı Kongre Merkezi yapılacaktır.
spam,ÖNEMLİ: Kütüphane hesabınız aktivasyon gerekiyor!
spam,ÖNEMLİ: E-posta hesabınız aktivasyon gerekiyor!
ham,"Değerli öğrencilerimiz, Merkez Kampüs konferans ertelenmiştir."
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
ham,BAUN İşletme semineri 11/12/2024 tarihinde Çağış Kampüsü gerçekleşecektir.
ham,"Öğrencilerimiz, Algoritma dersi ödevini teslim aldım, teşekkürler."
spam,BAUN öğrencilerine özel %70 indirim fırsatı!
spam,DİKKAT! 4000 TL ödülünüzü almak için tıklayın!
ham,Spor Bursu bursu başvuruları 9/16/2024 tarihinde başlayacaktır.
ham,"Öğrencilerimiz, Kimya dersi ödevini teslim aldım, teşekkürler."
ham,"Değerli öğrencilerimiz, A Blok teknik gezi ertelenmiştir."
spam,"Tebrikler! Burs kazandınız, hemen tıklayın!"
spam,Günde 6000 TL kazanç! Öğrenciler için part-time iş!
spam,ÖNEMLİ: Öğrenci hesabınız doğrulama gerekiyor!
ham,05/02/2024 tarihli Bölüm Kurulu toplantısı Kongre Merkezi yapılacaktır.
ham,Eğitim bölümü oryantasyon tarihi 1/20/2024 olarak güncellenmiştir.
ham,"Sayın Öğrencilerimiz, 1/10/2024 tarihli oryantasyon hakkında bilgilendirme."
spam,Ulaşım hizmetinde büyük indirim! Kaçırmayın!
ham,"Sayın Değerli öğrenciler, 7/19/2024 tarihli workshop hakkında bilgilendirme."
ham,"Değerli öğrencilerimiz, B Blok teknik gezi ertelenmiştir."
ham,"Sayın Öğrencilerimiz, 12/1/2024 tarihli oryantasyon hakkında bilgilendirme."
ham,"Öğrencilerimiz, Fizik dersi ödevini teslim aldım, teşekkürler."
ham,Mimarlık Fakültesi 09/08/2024 tarihli ders programı güncellenmiştir.
spam,Yemek hizmetinde büyük indirim! Kaçırmayın!
ham,Öğrenci kulübü konferans etkinliği 5/15/2024 tarihinde B Blok gerçekleşecektir.
ham,11/7/2024 tarihli Yönetim Kurulu toplantısı Merkez Kampüs yapılacaktır.
spam,Sınavsız Yüksek Lisans fırsatı! Hemen başvurun!
spam,Sınavsız Diploma fırsatı! Hemen başvurun!
spam,DİKKAT! 1000 TL ödülünüzü almak için tıklayın!
spam,Kırtasiye hizmetinde büyük indirim! Kaçırmayın!
spam,Günde 9000 TL kazanç! Öğrenciler için part-time iş!
spam,BAUN öğrencilerine özel %80 indirim fırsatı!
ham,Eğitim Fakültesi 03/03/2024 tarihli ders programı güncellenmiştir.
ham,Sanat Bursu bursu başvuruları 4/18/2024 tarihinde başlayacaktır.
spam,Kırtasiye hizmetinde büyük indirim! Kaçırmayın!
spam,ÖNEMLİ: Öğrenci hesabınız doğrulama gerekiyor!
ham,"Değerli öğrencilerimiz, Kongre Merkezi workshop ertelenmiştir."
spam,Sınavsız Sertifika fırsatı! Hemen başvurun!
